"away","home","a.sc","h.sc","date","dateR","yet_to_play","away_bb","home_bb","year","h_margin","away_year","home_year","home_strength","away_strength","bb_id","home_pd_adv","home_rate","away_rate"
"Portland Trail Blazers","Golden State Warriors",90,135,"Sat, Dec 17, 2016","2016-12-17",0,0,0,2017,45,"Portland Trail Blazers_2017","Golden State Warriors_2017",11.6341463414634,-0.524390243902439,0,12.1585365853659,8.539,1.399
"Houston Rockets","Minnesota Timberwolves",111,109,"Sat, Dec 17, 2016","2016-12-17",0,1,0,2017,-2,"Houston Rockets_2017","Minnesota Timberwolves_2017",-1.10975609756098,5.76829268292683,-1,-6.87804878048781,0.0390000000000015,0.889000000000001
"Phoenix Suns","Oklahoma City Thunder",101,114,"Sat, Dec 17, 2016","2016-12-17",0,0,0,2017,13,"Phoenix Suns_2017","Oklahoma City Thunder_2017",0.75609756097561,-5.63414634146341,0,6.39024390243902,1.229,-4.041
"Sacramento Kings","Dallas Mavericks",79,99,"Sun, Dec 18, 2016","2016-12-18",0,0,0,2017,20,"Sacramento Kings_2017","Dallas Mavericks_2017",-2.92682926829268,-3.8780487804878,0,0.951219512195122,-0.640999999999998,-2.681
"Utah Jazz","Memphis Grizzlies",82,73,"Sun, Dec 18, 2016","2016-12-18",0,0,0,2017,-9,"Utah Jazz_2017","Memphis Grizzlies_2017",0.48780487804878,3.9390243902439,0,-3.45121951219512,0.379000000000001,2.079
"Boston Celtics","Miami Heat",105,95,"Sun, Dec 18, 2016","2016-12-18",0,0,0,2017,-10,"Boston Celtics_2017","Miami Heat_2017",1.0609756097561,2.63414634146341,0,-1.57317073170732,-2.341,3.779
"Toronto Raptors","Orlando Magic",109,79,"Sun, Dec 18, 2016","2016-12-18",0,0,0,2017,-30,"Toronto Raptors_2017","Orlando Magic_2017",-6.57317073170732,4.20731707317073,0,-10.780487804878,-1.321,3.099
"Brooklyn Nets","Philadelphia 76ers",107,108,"Sun, Dec 18, 2016","2016-12-18",0,0,0,2017,1,"Brooklyn Nets_2017","Philadelphia 76ers_2017",-5.69512195121951,-6.73170731707317,0,1.03658536585366,-6.081,-6.761
"New Orleans Pelicans","San Antonio Spurs",100,113,"Sun, Dec 18, 2016","2016-12-18",0,0,0,2017,13,"New Orleans Pelicans_2017","San Antonio Spurs_2017",7.19512195121951,-2.09756097560976,0,9.29268292682927,5.479,-1.661
"Los Angeles Clippers","Washington Wizards",110,117,"Sun, Dec 18, 2016","2016-12-18",0,0,0,2017,7,"Los Angeles Clippers_2017","Washington Wizards_2017",1.80487804878049,4.29268292682927,0,-2.48780487804878,0.379000000000001,4.119
"Detroit Pistons","Chicago Bulls",82,113,"Mon, Dec 19, 2016","2016-12-19",0,0,0,2017,31,"Detroit Pistons_2017","Chicago Bulls_2017",0.426829268292683,-1.1219512195122,0,1.54878048780488,-0.810999999999998,1.059
"Dallas Mavericks","Denver Nuggets",107,117,"Mon, Dec 19, 2016","2016-12-19",0,1,0,2017,10,"Dallas Mavericks_2017","Denver Nuggets_2017",0.51219512195122,-2.92682926829268,-1,3.4390243902439,-1.491,-0.640999999999998
"Washington Wizards","Indiana Pacers",105,107,"Mon, Dec 19, 2016","2016-12-19",0,1,0,2017,2,"Washington Wizards_2017","Indiana Pacers_2017",-0.219512195121951,1.80487804878049,-1,-2.02439024390244,1.059,0.379000000000001
"Phoenix Suns","Minnesota Timberwolves",108,115,"Mon, Dec 19, 2016","2016-12-19",0,0,0,2017,7,"Phoenix Suns_2017","Minnesota Timberwolves_2017",-1.10975609756098,-5.63414634146341,0,4.52439024390244,0.0390000000000015,-4.041
"Atlanta Hawks","Oklahoma City Thunder",110,108,"Mon, Dec 19, 2016","2016-12-19",0,0,0,2017,-2,"Atlanta Hawks_2017","Oklahoma City Thunder_2017",0.75609756097561,-0.853658536585366,0,1.60975609756098,1.229,0.719000000000001
"Los Angeles Lakers","Charlotte Hornets",113,117,"Tue, Dec 20, 2016","2016-12-20",0,0,0,2017,4,"Los Angeles Lakers_2017","Charlotte Hornets_2017",0.195121951219512,-6.8780487804878,0,7.07317073170732,0.379000000000001,-5.741
"Utah Jazz","Golden State Warriors",74,104,"Tue, Dec 20, 2016","2016-12-20",0,0,0,2017,30,"Utah Jazz_2017","Golden State Warriors_2017",11.6341463414634,3.9390243902439,0,7.69512195121951,8.539,2.079
"San Antonio Spurs","Houston Rockets",102,100,"Tue, Dec 20, 2016","2016-12-20",0,0,0,2017,-2,"San Antonio Spurs_2017","Houston Rockets_2017",5.76829268292683,7.19512195121951,0,-1.42682926829268,0.889000000000001,5.479
"Denver Nuggets","Los Angeles Clippers",102,119,"Tue, Dec 20, 2016","2016-12-20",0,1,0,2017,17,"Denver Nuggets_2017","Los Angeles Clippers_2017",4.29268292682927,0.51219512195122,-1,3.78048780487805,4.119,-1.491
"Boston Celtics","Memphis Grizzlies",112,109,"Tue, Dec 20, 2016","2016-12-20",0,0,0,2017,-3,"Boston Celtics_2017","Memphis Grizzlies_2017",0.48780487804878,2.63414634146341,0,-2.14634146341463,0.379000000000001,3.779
"Orlando Magic","Miami Heat",136,130,"Tue, Dec 20, 2016","2016-12-20",0,0,0,2017,-6,"Orlando Magic_2017","Miami Heat_2017",1.0609756097561,-6.57317073170732,0,7.63414634146342,-2.341,-1.321
"Cleveland Cavaliers","Milwaukee Bucks",114,108,"Tue, Dec 20, 2016","2016-12-20",0,0,0,2017,-6,"Cleveland Cavaliers_2017","Milwaukee Bucks_2017",-0.182926829268293,3.18292682926829,0,-3.36585365853659,-2.341,5.139
"Indiana Pacers","New York Knicks",111,118,"Tue, Dec 20, 2016","2016-12-20",0,1,0,2017,7,"Indiana Pacers_2017","New York Knicks_2017",-3.67073170731707,-0.219512195121951,-1,-3.45121951219512,-0.980999999999998,1.059
"New Orleans Pelicans","Philadelphia 76ers",108,93,"Tue, Dec 20, 2016","2016-12-20",0,0,0,2017,-15,"New Orleans Pelicans_2017","Philadelphia 76ers_2017",-5.69512195121951,-2.09756097560976,0,-3.59756097560976,-6.081,-1.661
"Portland Trail Blazers","Sacramento Kings",121,126,"Tue, Dec 20, 2016","2016-12-20",0,0,0,2017,5,"Portland Trail Blazers_2017","Sacramento Kings_2017",-3.8780487804878,-0.524390243902439,0,-3.35365853658537,-2.681,1.399
"Brooklyn Nets","Toronto Raptors",104,116,"Tue, Dec 20, 2016","2016-12-20",0,0,0,2017,12,"Brooklyn Nets_2017","Toronto Raptors_2017",4.20731707317073,-6.73170731707317,0,10.9390243902439,3.099,-6.761
"Minnesota Timberwolves","Atlanta Hawks",92,84,"Wed, Dec 21, 2016","2016-12-21",0,0,0,2017,-8,"Minnesota Timberwolves_2017","Atlanta Hawks_2017",-0.853658536585366,-1.10975609756098,0,0.25609756097561,0.719000000000001,0.0390000000000015
"Washington Wizards","Chicago Bulls",107,97,"Wed, Dec 21, 2016","2016-12-21",0,0,0,2017,-10,"Washington Wizards_2017","Chicago Bulls_2017",0.426829268292683,1.80487804878049,0,-1.3780487804878,-0.810999999999998,0.379000000000001
"Milwaukee Bucks","Cleveland Cavaliers",102,113,"Wed, Dec 21, 2016","2016-12-21",0,1,1,2017,11,"Milwaukee Bucks_2017","Cleveland Cavaliers_2017",3.18292682926829,-0.182926829268293,0,3.36585365853659,5.139,-2.341
"Memphis Grizzlies","Detroit Pistons",98,86,"Wed, Dec 21, 2016","2016-12-21",0,1,0,2017,-12,"Memphis Grizzlies_2017","Detroit Pistons_2017",-1.1219512195122,0.48780487804878,-1,-1.60975609756098,1.059,0.379000000000001
"Oklahoma City Thunder","New Orleans Pelicans",121,110,"Wed, Dec 21, 2016","2016-12-21",0,0,1,2017,-11,"Oklahoma City Thunder_2017","New Orleans Pelicans_2017",-2.09756097560976,0.75609756097561,1,-2.85365853658537,-1.661,1.229
"Houston Rockets","Phoenix Suns",125,111,"Wed, Dec 21, 2016","2016-12-21",0,1,0,2017,-14,"Houston Rockets_2017","Phoenix Suns_2017",-5.63414634146341,5.76829268292683,-1,-11.4024390243902,-4.041,0.889000000000001
"Dallas Mavericks","Portland Trail Blazers",96,95,"Wed, Dec 21, 2016","2016-12-21",0,0,1,2017,-1,"Dallas Mavericks_2017","Portland Trail Blazers_2017",-0.524390243902439,-2.92682926829268,1,2.40243902439024,1.399,-0.640999999999998
"Sacramento Kings","Utah Jazz",94,93,"Wed, Dec 21, 2016","2016-12-21",0,1,1,2017,-1,"Sacramento Kings_2017","Utah Jazz_2017",3.9390243902439,-3.8780487804878,0,7.81707317073171,2.079,-2.681
"Golden State Warriors","Brooklyn Nets",117,101,"Thu, Dec 22, 2016","2016-12-22",0,0,0,2017,-16,"Golden State Warriors_2017","Brooklyn Nets_2017",-6.73170731707317,11.6341463414634,0,-18.3658536585366,-6.761,8.539
"Boston Celtics","Indiana Pacers",109,102,"Thu, Dec 22, 2016","2016-12-22",0,0,0,2017,-7,"Boston Celtics_2017","Indiana Pacers_2017",-0.219512195121951,2.63414634146341,0,-2.85365853658537,1.059,3.779
"San Antonio Spurs","Los Angeles Clippers",101,106,"Thu, Dec 22, 2016","2016-12-22",0,0,0,2017,5,"San Antonio Spurs_2017","Los Angeles Clippers_2017",4.29268292682927,7.19512195121951,0,-2.90243902439024,4.119,5.479
"Los Angeles Lakers","Miami Heat",107,115,"Thu, Dec 22, 2016","2016-12-22",0,0,0,2017,8,"Los Angeles Lakers_2017","Miami Heat_2017",1.0609756097561,-6.8780487804878,0,7.9390243902439,-2.341,-5.741
"Orlando Magic","New York Knicks",95,106,"Thu, Dec 22, 2016","2016-12-22",0,0,0,2017,11,"Orlando Magic_2017","New York Knicks_2017",-3.67073170731707,-6.57317073170732,0,2.90243902439024,-0.980999999999998,-1.321
"Oklahoma City Thunder","Boston Celtics",117,112,"Fri, Dec 23, 2016","2016-12-23",0,0,1,2017,-5,"Oklahoma City Thunder_2017","Boston Celtics_2017",2.63414634146341,0.75609756097561,1,1.8780487804878,3.779,1.229
"Chicago Bulls","Charlotte Hornets",91,103,"Fri, Dec 23, 2016","2016-12-23",0,0,0,2017,12,"Chicago Bulls_2017","Charlotte Hornets_2017",0.195121951219512,0.426829268292683,0,-0.231707317073171,0.379000000000001,-0.810999999999998
"Brooklyn Nets","Cleveland Cavaliers",99,119,"Fri, Dec 23, 2016","2016-12-23",0,1,0,2017,20,"Brooklyn Nets_2017","Cleveland Cavaliers_2017",3.18292682926829,-6.73170731707317,-1,9.91463414634146,5.139,-6.761
"Atlanta Hawks","Denver Nuggets",109,108,"Fri, Dec 23, 2016","2016-12-23",0,0,0,2017,-1,"Atlanta Hawks_2017","Denver Nuggets_2017",0.51219512195122,-0.853658536585366,0,1.36585365853659,-1.491,0.719000000000001
"Golden State Warriors","Detroit Pistons",119,113,"Fri, Dec 23, 2016","2016-12-23",0,1,0,2017,-6,"Golden State Warriors_2017","Detroit Pistons_2017",-1.1219512195122,11.6341463414634,-1,-12.7560975609756,1.059,8.539
"Dallas Mavericks","Los Angeles Clippers",90,88,"Fri, Dec 23, 2016","2016-12-23",0,0,1,2017,-2,"Dallas Mavericks_2017","Los Angeles Clippers_2017",4.29268292682927,-2.92682926829268,1,7.21951219512195,4.119,-0.640999999999998
"Houston Rockets","Memphis Grizzlies",109,115,"Fri, Dec 23, 2016","2016-12-23",0,0,0,2017,6,"Houston Rockets_2017","Memphis Grizzlies_2017",0.48780487804878,5.76829268292683,0,-5.28048780487805,0.379000000000001,0.889000000000001
"Washington Wizards","Milwaukee Bucks",96,123,"Fri, Dec 23, 2016","2016-12-23",0,0,0,2017,27,"Washington Wizards_2017","Milwaukee Bucks_2017",-0.182926829268293,1.80487804878049,0,-1.98780487804878,-2.341,0.379000000000001
"Sacramento Kings","Minnesota Timberwolves",109,105,"Fri, Dec 23, 2016","2016-12-23",0,0,0,2017,-4,"Sacramento Kings_2017","Minnesota Timberwolves_2017",-1.10975609756098,-3.8780487804878,0,2.76829268292683,0.0390000000000015,-2.681
"Miami Heat","New Orleans Pelicans",87,91,"Fri, Dec 23, 2016","2016-12-23",0,1,0,2017,4,"Miami Heat_2017","New Orleans Pelicans_2017",-2.09756097560976,1.0609756097561,-1,-3.15853658536585,-1.661,-2.341
"Los Angeles Lakers","Orlando Magic",90,109,"Fri, Dec 23, 2016","2016-12-23",0,1,1,2017,19,"Los Angeles Lakers_2017","Orlando Magic_2017",-6.57317073170732,-6.8780487804878,0,0.304878048780488,-1.321,-5.741
"Philadelphia 76ers","Phoenix Suns",116,123,"Fri, Dec 23, 2016","2016-12-23",0,0,0,2017,7,"Philadelphia 76ers_2017","Phoenix Suns_2017",-5.63414634146341,-5.69512195121951,0,0.0609756097560981,-4.041,-6.081
"San Antonio Spurs","Portland Trail Blazers",110,90,"Fri, Dec 23, 2016","2016-12-23",0,1,0,2017,-20,"San Antonio Spurs_2017","Portland Trail Blazers_2017",-0.524390243902439,7.19512195121951,-1,-7.71951219512195,1.399,5.479
"Toronto Raptors","Utah Jazz",104,98,"Fri, Dec 23, 2016","2016-12-23",0,0,0,2017,-6,"Toronto Raptors_2017","Utah Jazz_2017",3.9390243902439,4.20731707317073,0,-0.268292682926829,2.079,3.099
"Golden State Warriors","Cleveland Cavaliers",108,109,"Sun, Dec 25, 2016","2016-12-25",0,0,0,2017,1,"Golden State Warriors_2017","Cleveland Cavaliers_2017",3.18292682926829,11.6341463414634,0,-8.45121951219512,5.139,8.539
"Los Angeles Clippers","Los Angeles Lakers",102,111,"Sun, Dec 25, 2016","2016-12-25",0,0,0,2017,9,"Los Angeles Clippers_2017","Los Angeles Lakers_2017",-6.8780487804878,4.29268292682927,0,-11.1707317073171,-5.741,4.119
"Boston Celtics","New York Knicks",119,114,"Sun, Dec 25, 2016","2016-12-25",0,0,0,2017,-5,"Boston Celtics_2017","New York Knicks_2017",-3.67073170731707,2.63414634146341,0,-6.30487804878049,-0.980999999999998,3.779
"Minnesota Timberwolves","Oklahoma City Thunder",100,112,"Sun, Dec 25, 2016","2016-12-25",0,0,0,2017,12,"Minnesota Timberwolves_2017","Oklahoma City Thunder_2017",0.75609756097561,-1.10975609756098,0,1.86585365853659,1.229,0.0390000000000015
"Chicago Bulls","San Antonio Spurs",100,119,"Sun, Dec 25, 2016","2016-12-25",0,0,0,2017,19,"Chicago Bulls_2017","San Antonio Spurs_2017",7.19512195121951,0.426829268292683,0,6.76829268292683,5.479,-0.810999999999998
"Charlotte Hornets","Brooklyn Nets",118,120,"Mon, Dec 26, 2016","2016-12-26",0,0,0,2017,2,"Charlotte Hornets_2017","Brooklyn Nets_2017",-6.73170731707317,0.195121951219512,0,-6.92682926829268,-6.761,0.379000000000001
"Indiana Pacers","Chicago Bulls",85,90,"Mon, Dec 26, 2016","2016-12-26",0,0,1,2017,5,"Indiana Pacers_2017","Chicago Bulls_2017",0.426829268292683,-0.219512195121951,1,0.646341463414634,-0.810999999999998,1.059
"Cleveland Cavaliers","Detroit Pistons",90,106,"Mon, Dec 26, 2016","2016-12-26",0,1,0,2017,16,"Cleveland Cavaliers_2017","Detroit Pistons_2017",-1.1219512195122,3.18292682926829,-1,-4.30487804878049,1.059,5.139
"Phoenix Suns","Houston Rockets",115,131,"Mon, Dec 26, 2016","2016-12-26",0,0,0,2017,16,"Phoenix Suns_2017","Houston Rockets_2017",5.76829268292683,-5.63414634146341,0,11.4024390243902,0.889000000000001,-4.041
"Denver Nuggets","Los Angeles Clippers",106,102,"Mon, Dec 26, 2016","2016-12-26",0,0,1,2017,-4,"Denver Nuggets_2017","Los Angeles Clippers_2017",4.29268292682927,0.51219512195122,1,3.78048780487805,4.119,-1.491
"Atlanta Hawks","Minnesota Timberwolves",90,104,"Mon, Dec 26, 2016","2016-12-26",0,0,1,2017,14,"Atlanta Hawks_2017","Minnesota Timberwolves_2017",-1.10975609756098,-0.853658536585366,1,-0.25609756097561,0.0390000000000015,0.719000000000001
"Dallas Mavericks","New Orleans Pelicans",104,111,"Mon, Dec 26, 2016","2016-12-26",0,0,0,2017,7,"Dallas Mavericks_2017","New Orleans Pelicans_2017",-2.09756097560976,-2.92682926829268,0,0.829268292682927,-1.661,-0.640999999999998
"Memphis Grizzlies","Orlando Magic",102,112,"Mon, Dec 26, 2016","2016-12-26",0,0,0,2017,10,"Memphis Grizzlies_2017","Orlando Magic_2017",-6.57317073170732,0.48780487804878,0,-7.0609756097561,-1.321,0.379000000000001
"Toronto Raptors","Portland Trail Blazers",95,91,"Mon, Dec 26, 2016","2016-12-26",0,0,0,2017,-4,"Toronto Raptors_2017","Portland Trail Blazers_2017",-0.524390243902439,4.20731707317073,0,-4.73170731707317,1.399,3.099
"Philadelphia 76ers","Sacramento Kings",100,102,"Mon, Dec 26, 2016","2016-12-26",0,0,0,2017,2,"Philadelphia 76ers_2017","Sacramento Kings_2017",-3.8780487804878,-5.69512195121951,0,1.81707317073171,-2.681,-6.081
"Milwaukee Bucks","Washington Wizards",102,107,"Mon, Dec 26, 2016","2016-12-26",0,0,0,2017,5,"Milwaukee Bucks_2017","Washington Wizards_2017",1.80487804878049,-0.182926829268293,0,1.98780487804878,0.379000000000001,-2.341
"Memphis Grizzlies","Boston Celtics",103,113,"Tue, Dec 27, 2016","2016-12-27",0,1,0,2017,10,"Memphis Grizzlies_2017","Boston Celtics_2017",2.63414634146341,0.48780487804878,-1,2.14634146341463,3.779,0.379000000000001
"Houston Rockets","Dallas Mavericks",123,107,"Tue, Dec 27, 2016","2016-12-27",0,1,1,2017,-16,"Houston Rockets_2017","Dallas Mavericks_2017",-2.92682926829268,5.76829268292683,0,-8.69512195121951,-0.640999999999998,0.889000000000001
"Utah Jazz","Los Angeles Lakers",102,100,"Tue, Dec 27, 2016","2016-12-27",0,0,0,2017,-2,"Utah Jazz_2017","Los Angeles Lakers_2017",-6.8780487804878,3.9390243902439,0,-10.8170731707317,-5.741,2.079
"Oklahoma City Thunder","Miami Heat",106,94,"Tue, Dec 27, 2016","2016-12-27",0,0,0,2017,-12,"Oklahoma City Thunder_2017","Miami Heat_2017",1.0609756097561,0.75609756097561,0,0.304878048780488,-2.341,1.229
"New York Knicks","Atlanta Hawks",98,102,"Wed, Dec 28, 2016","2016-12-28",0,0,0,2017,4,"New York Knicks_2017","Atlanta Hawks_2017",-0.853658536585366,-3.67073170731707,0,2.81707317073171,0.719000000000001,-0.980999999999998
"Brooklyn Nets","Chicago Bulls",99,101,"Wed, Dec 28, 2016","2016-12-28",0,0,0,2017,2,"Brooklyn Nets_2017","Chicago Bulls_2017",0.426829268292683,-6.73170731707317,0,7.15853658536585,-0.810999999999998,-6.761
"Minnesota Timberwolves","Denver Nuggets",103,105,"Wed, Dec 28, 2016","2016-12-28",0,0,0,2017,2,"Minnesota Timberwolves_2017","Denver Nuggets_2017",0.51219512195122,-1.10975609756098,0,1.6219512195122,-1.491,0.0390000000000015
"Milwaukee Bucks","Detroit Pistons",119,94,"Wed, Dec 28, 2016","2016-12-28",0,0,0,2017,-25,"Milwaukee Bucks_2017","Detroit Pistons_2017",-1.1219512195122,-0.182926829268293,0,-0.939024390243903,1.059,-2.341
"Toronto Raptors","Golden State Warriors",111,121,"Wed, Dec 28, 2016","2016-12-28",0,0,0,2017,10,"Toronto Raptors_2017","Golden State Warriors_2017",11.6341463414634,4.20731707317073,0,7.42682926829268,8.539,3.099
"Los Angeles Clippers","New Orleans Pelicans",98,102,"Wed, Dec 28, 2016","2016-12-28",0,0,0,2017,4,"Los Angeles Clippers_2017","New Orleans Pelicans_2017",-2.09756097560976,4.29268292682927,0,-6.39024390243902,-1.661,4.119
"Charlotte Hornets","Orlando Magic",120,101,"Wed, Dec 28, 2016","2016-12-28",0,0,0,2017,-19,"Charlotte Hornets_2017","Orlando Magic_2017",-6.57317073170732,0.195121951219512,0,-6.76829268292683,-1.321,0.379000000000001
"Sacramento Kings","Portland Trail Blazers",89,102,"Wed, Dec 28, 2016","2016-12-28",0,0,0,2017,13,"Sacramento Kings_2017","Portland Trail Blazers_2017",-0.524390243902439,-3.8780487804878,0,3.35365853658537,1.399,-2.681
"Phoenix Suns","San Antonio Spurs",98,119,"Wed, Dec 28, 2016","2016-12-28",0,0,0,2017,21,"Phoenix Suns_2017","San Antonio Spurs_2017",7.19512195121951,-5.63414634146341,0,12.8292682926829,5.479,-4.041
"Indiana Pacers","Washington Wizards",105,111,"Wed, Dec 28, 2016","2016-12-28",0,0,0,2017,6,"Indiana Pacers_2017","Washington Wizards_2017",1.80487804878049,-0.219512195121951,0,2.02439024390244,0.379000000000001,1.059
"Miami Heat","Charlotte Hornets",82,91,"Thu, Dec 29, 2016","2016-12-29",0,0,1,2017,9,"Miami Heat_2017","Charlotte Hornets_2017",0.195121951219512,1.0609756097561,1,-0.865853658536585,0.379000000000001,-2.341
"Boston Celtics","Cleveland Cavaliers",118,124,"Thu, Dec 29, 2016","2016-12-29",0,0,0,2017,6,"Boston Celtics_2017","Cleveland Cavaliers_2017",3.18292682926829,2.63414634146341,0,0.548780487804878,5.139,3.779
"Dallas Mavericks","Los Angeles Lakers",101,89,"Thu, Dec 29, 2016","2016-12-29",0,0,0,2017,-12,"Dallas Mavericks_2017","Los Angeles Lakers_2017",-6.8780487804878,-2.92682926829268,0,-3.95121951219512,-5.741,-0.640999999999998
"Oklahoma City Thunder","Memphis Grizzlies",80,114,"Thu, Dec 29, 2016","2016-12-29",0,0,0,2017,34,"Oklahoma City Thunder_2017","Memphis Grizzlies_2017",0.48780487804878,0.75609756097561,0,-0.268292682926829,0.379000000000001,1.229
"Toronto Raptors","Phoenix Suns",91,99,"Thu, Dec 29, 2016","2016-12-29",0,1,1,2017,8,"Toronto Raptors_2017","Phoenix Suns_2017",-5.63414634146341,4.20731707317073,0,-9.84146341463414,-4.041,3.099
"Philadelphia 76ers","Utah Jazz",83,100,"Thu, Dec 29, 2016","2016-12-29",0,0,0,2017,17,"Philadelphia 76ers_2017","Utah Jazz_2017",3.9390243902439,-5.69512195121951,0,9.63414634146342,2.079,-6.081
"Detroit Pistons","Atlanta Hawks",98,105,"Fri, Dec 30, 2016","2016-12-30",0,0,0,2017,7,"Detroit Pistons_2017","Atlanta Hawks_2017",-0.853658536585366,-1.1219512195122,0,0.268292682926829,0.719000000000001,1.059
"Miami Heat","Boston Celtics",114,117,"Fri, Dec 30, 2016","2016-12-30",0,1,1,2017,3,"Miami Heat_2017","Boston Celtics_2017",2.63414634146341,1.0609756097561,0,1.57317073170732,3.779,-2.341
"Philadelphia 76ers","Denver Nuggets",124,122,"Fri, Dec 30, 2016","2016-12-30",0,1,0,2017,-2,"Philadelphia 76ers_2017","Denver Nuggets_2017",0.51219512195122,-5.69512195121951,-1,6.20731707317073,-1.491,-6.081
"Dallas Mavericks","Golden State Warriors",99,108,"Fri, Dec 30, 2016","2016-12-30",0,1,0,2017,9,"Dallas Mavericks_2017","Golden State Warriors_2017",11.6341463414634,-2.92682926829268,-1,14.5609756097561,8.539,-0.640999999999998
"Los Angeles Clippers","Houston Rockets",116,140,"Fri, Dec 30, 2016","2016-12-30",0,0,0,2017,24,"Los Angeles Clippers_2017","Houston Rockets_2017",5.76829268292683,4.29268292682927,0,1.47560975609756,0.889000000000001,4.119
"Chicago Bulls","Indiana Pacers",101,111,"Fri, Dec 30, 2016","2016-12-30",0,0,0,2017,10,"Chicago Bulls_2017","Indiana Pacers_2017",-0.219512195121951,0.426829268292683,0,-0.646341463414634,1.059,-0.810999999999998
"Milwaukee Bucks","Minnesota Timberwolves",99,116,"Fri, Dec 30, 2016","2016-12-30",0,0,0,2017,17,"Milwaukee Bucks_2017","Minnesota Timberwolves_2017",-1.10975609756098,-0.182926829268293,0,-0.926829268292683,0.0390000000000015,-2.341
"New York Knicks","New Orleans Pelicans",92,104,"Fri, Dec 30, 2016","2016-12-30",0,0,0,2017,12,"New York Knicks_2017","New Orleans Pelicans_2017",-2.09756097560976,-3.67073170731707,0,1.57317073170732,-1.661,-0.980999999999998
